
******************** RISK RUN START (11/20/2010 6:03:35 PM - ) ********************

11/20/2010 6:03:35 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 02-Nov-2009 Official -e
11/20/2010 6:03:46 PM - 	6578 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 5 Years
11/20/2010 6:05:53 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.6y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.7y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.8y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.9y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.10y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.2y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.3y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.4y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.5y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.6y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.7y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.8y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.9y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.10y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.2y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.3y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.4y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.5y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.6y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.7y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.8y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.9y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.10y.Mid  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  TXU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  LU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  CORUS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  HGLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  EMI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  BPB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  COLTEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  VNUGRP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  ARCEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  RENTKL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  AHC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  BACF.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  BACF.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:05:53 PM - 	Quote  PDG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  BSC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  CCMLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  CVX1.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  CA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  DCX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  STOIL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  EDF1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  UNFSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  ICI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  KRI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  KRI.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  MERMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  VLO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  VLO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  C-Citicorp.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  JPM2.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  MWD-GroupInc.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  AOL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  AOL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:05:54 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  ICICIB-ICICI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  FAL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  SCOR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  SCOTNB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  GMAC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  CITNAT-H+CB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  BNN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  NFCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  TECFP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  PILKIN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:55 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  CNG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  CNG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  ATH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  MWDP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  RAGAG-DEGUSA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  SESGLX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  CVRD-CVRDIncoLtd.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  KEL-YorkWatFin.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:05:56 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
