
******************** RISK RUN START (11/20/2010 8:49:03 PM - ) ********************

11/20/2010 8:49:03 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 02-Dec-2009 Official -e
11/20/2010 8:49:13 PM - 	6640 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 7 Years
11/20/2010 8:51:36 PM - 	Quote  MCLTHY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:36 PM - 	Quote  MCLTHY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:36 PM - 	Quote  KSS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:36 PM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:36 PM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:36 PM - 	Quote  KR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:36 PM - 	Quote  KR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:36 PM - 	Quote  LEN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:36 PM - 	Quote  LEN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:36 PM - 	Quote  LTD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  LTD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  LMT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  LMT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  MAS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  MYG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  MCD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  MCD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  MCK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  MCK.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  MDC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  MRK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  MER.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  MGG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  MOT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  MOT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  NAV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  NWL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  NWL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  JWN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  JWN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:37 PM - 	Quote  NSC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  NSC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  NOC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  NOC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  NCX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  OLN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  OI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  PCG-PacGas+Elec.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  PTV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  ECACN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  PKD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  FCX-FMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  MO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  MO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  COP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  COP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  PXD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  POM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  PPG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  PDE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  PG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:38 PM - 	Quote  CMHLDG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  RTN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  RTN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  CNP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  REP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  ROH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  ROH.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  RPMINT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  R.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  SWY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  SWY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  ATTINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  ATTINC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  SRE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  SRE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  SJRCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  SHW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  TLIASS-SoneraFn.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  LUV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  LUV.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  S.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  S.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  SWK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:39 PM - 	Quote  HOT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  SUNW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TGT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TGT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TPSA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TELECO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TIN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  THC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TOL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TOL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TAU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  RIG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  RIG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  YUM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TYCL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TSN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  TSN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  UK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  UNP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  UNP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  UIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  UHS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:40 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  MRO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  VLOC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  VLOC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  CBSCOR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  CBSCOR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  VW.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  WMT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  WMT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  WMI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  WPI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  WY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  WY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  WHR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  WHR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  WMB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  XRX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  C.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  WFC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  WFC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  CIT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  CIT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  JPM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:41 PM - 	Quote  MWD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  TSG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  TSG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  HEI-HANSN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  GPS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  GPS.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  LMLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  SKS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  JCP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  ADO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  ALL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  ALL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  ABK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  TW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  TW.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  AXP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  AXP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  AIG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  AIG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:42 PM - 	Quote  ABC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  AOC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  ARW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  ARW.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  ATCOA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  AZO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  AZO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  AVB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  AVT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  BAALD-AIR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  ABHLTD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  BC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  COF.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  CAH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:43 PM - 	Quote  CAH.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  AVBDGT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  AVBDGT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  CTX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  CTX.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  CB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  CB.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  CI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  CI.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  CONWAY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  CGJ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  CMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  CVSCRM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  CVSCRM.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  DRI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  DVN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:44 PM - 	Quote  DVN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  DTC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  FNMA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  FNMA.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  FCH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  FKI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  FBG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  FHLMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  FHLMC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  FUJITS.JPY.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  JAPTOB-GGL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  GMT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  HIG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  HIG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  HAS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  HCPI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  HMA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:45 PM - 	Quote  HUWHY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  ICICIB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  IKN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  IMPTOB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  SFI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  JNY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  JNY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  KINGFI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  LTR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  LTR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  LPX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  MBG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  MAR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  MAR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  MMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  MMC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  MAT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  M-RHI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  MBI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  MET.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  MET.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  CNTNPL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:46 PM - 	Quote  NYT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  XSTR-Can.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  NUE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  ODP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  OKE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  ORIX.JPY.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  PACKAM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  PKI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  RSH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  RSH.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  RNK.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  TMSNRP-TRGL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  RYL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  AYLL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  SLE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  SLE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  SLHN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  SCORS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  HEIANA-SCOT.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  SEE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  SPG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  SFD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:51:47 PM - 	Quote  SMIN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
