
******************** RISK RUN START (11/21/2010 9:19:36 AM - ) ********************

11/21/2010 9:19:36 AM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 06-Apr-2010 Official -e
11/21/2010 9:19:50 AM - 	8828 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 7 Years
11/21/2010 9:22:25 AM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  BSNSA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 9:22:25 AM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
