
******************** RISK RUN START (11/20/2010 7:33:19 PM - ) ********************

11/20/2010 7:33:19 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 18-Nov-2009 Official -e
11/20/2010 7:33:30 PM - 	6687 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 4 Years
11/20/2010 7:35:39 PM - 	Quote  EDF1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  EDF1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FD.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  UNFSM.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  UNFSM.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  UNFSM.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  UNFSM.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  UNFSM.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  UNFSM.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  UNFSM.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  UNFSM.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  UNFSM.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  UNFSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  UNFSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  SBC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VATFAL-Treas.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:39 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  HENKEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  ALZ.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  ALLEAN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  SANTAN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  BNP-BqueParibas.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 7:35:40 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
