
******************** RISK RUN START (11/20/2010 11:56:41 PM - ) ********************

11/20/2010 11:56:41 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 06-Jan-2010 Official -e
11/20/2010 11:56:52 PM - 	6703 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 6 Years
11/20/2010 11:59:11 PM - 	Quote  AMKR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  APC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  APC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  ASH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  T.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  BLL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  BACORP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  BACORP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  ABX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  BOL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  BAX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  BAX.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  BMW.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  JPM-BSCL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  BEC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:11 PM - 	Quote  VRZN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  VRZN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  BILLO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  BDK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  BA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  BWA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  BSX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  BMY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  BMY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  BNI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  BNI.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  BR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  PGN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  PGN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  CWLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:12 PM - 	Quote  CPB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CPB.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  NXY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CCL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CCL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CAT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CAT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CLS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CTL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CTL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CHK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CVX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CCU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CCU.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CLX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CMS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CCE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:13 PM - 	Quote  CMCSA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  CAINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  CSC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  CSC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  CAG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  CAG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  CEG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  CEG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  COOPER.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  GLW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  COX-CommInc.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  COX-CommInc.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  XTO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  CCI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  CSX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  CSX.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  CUM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  CYT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:14 PM - 	Quote  DF.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DELBB-America.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  STL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DDS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DIS.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  D.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  D.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DNY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DOW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DOW.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DHI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  KDSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DUKECO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:15 PM - 	Quote  DUKECO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  EMN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  EMN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  DISHN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  EDF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  ELTLX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  EDS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  LMETEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  M.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  M.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  FDC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  FE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  FE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  FLEX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  FMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  F.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  FO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  FPL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  DEXBB-FSAInc.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  GCI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:16 PM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  GIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  GIS.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  GPCLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  GLCORE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  GR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  GR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  GT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  TELVIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  HAL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  HAL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  POL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  HET.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  HCA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  HCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  HNZ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  F-Hertz.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  HPQ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  HPQ.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  HLT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:17 PM - 	Quote  HLT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  HON.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  HON.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  HOV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  HSBC.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  IBM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  IBM.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  AKZO-ICILD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  MOS-GlobHold.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  IP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  IP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  JCI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  KBH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  KMB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  KMP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  KNIGHT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  MCLTHY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  MCLTHY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  KSS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:18 PM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  KR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  KR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  LEN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  LEN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  LTD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  LTD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  LMT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  LMT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  MAS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  MYG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  MCD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  MCD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  MCK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  MCK.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  MDC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  MRK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  MER.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  MGG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  MOT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  MOT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:19 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  NAV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  NWL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  NWL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  JWN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  JWN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  NSC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  NSC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  NOC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  NOC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  NCX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  OLN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  OI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  PCG-PacGas+Elec.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  PTV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  ECACN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  PKD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  FCX-FMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  MO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  MO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  COP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:20 PM - 	Quote  COP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  PXD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  POM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  PPG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  PDE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  PG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  CMHLDG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  RTN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  RTN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  CNP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  REP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  ROH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  ROH.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  ROLLS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  RPMINT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  R.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  SWY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  SWY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  ATTINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  ATTINC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  SRE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  SRE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  SJRCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:21 PM - 	Quote  SHW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  TLIASS-SoneraFn.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  LUV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  LUV.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  S.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  S.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  SWK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  HOT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  SUNW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  TGT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  TGT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  TELECO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  TIN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  THC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  TOL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  TOL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  TAU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  RIG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  RIG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  YUM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  TYCL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  TSN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  TSN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  UK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:22 PM - 	Quote  UNP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:59:23 PM - 	Quote  UNP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:59:23 PM - 	Quote  UIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
