
******************** RISK RUN START (11/21/2010 7:39:07 AM - ) ********************

11/21/2010 7:39:08 AM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 22-Mar-2010 Official -e
11/21/2010 7:39:22 AM - Script call: C:/Quantifi/9.4.1/bin/OptexImportIR.py C:/Quantifi/NightlyBatch/20100322/Next-Data\OptexCurves.20100322.CSV -e
11/21/2010 7:39:30 AM - 	Treating quote  GBPLIBOR.1 Days.Mid
11/21/2010 7:41:56 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  BSNSA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:56 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  COF-Bank.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BASPA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 7:41:57 AM - 	Quote  CNG.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
