
******************** RISK RUN START (11/21/2010 12:50:34 PM - ) ********************

11/21/2010 12:50:34 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 07-May-2010 Official -e
11/21/2010 12:50:48 PM - Script call: C:/Quantifi/9.4.1/bin/OptexImportIR.py C:/Quantifi/NightlyBatch/20100507/Next-Data\OptexCurves.20100507.CSV -e
11/21/2010 12:50:56 PM - 	Treating quote  GBPLIBOR.1 Days.Mid
11/21/2010 12:53:44 PM - 	Quote  TELECO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:44 PM - 	Quote  TIN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:44 PM - 	Quote  THC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  TOL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  TOL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  RIG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  RIG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  TRB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  YUM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  TYCL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  TSN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  TSN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  UK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  UNP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  UNP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  UIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  UU.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  UHS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  UPMKYM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  MRO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  VLOC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  VLOC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  VATFAL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  CBSCOR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  CBSCOR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:45 PM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  VW.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  WMT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  WMT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  WPI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  WY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  WY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  WHR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  WHR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  WMB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  XRX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  C.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  WFC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  WFC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  CIT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  CIT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  JPM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  MWD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  BACR-Bank.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  HENAGK.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  TSG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:46 PM - 	Quote  TSG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  EMIG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  HEI-HANSN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  GPS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  GPS.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  LMLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  SKS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  JCP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  III.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  ADO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  AEGON.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  ALZSE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  ALL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  ALL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  AMCOR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  TW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:47 PM - 	Quote  TW.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  AXP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  AXP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  AIG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  AIG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  ABC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  ARW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  ARW.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  ASSGEN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  ATCOA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  AZO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  AZO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  AVB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  AVT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  BAALD-AIR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:48 PM - 	Quote  BBVSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  SANTNDR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  ABHLTD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  BC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  CAH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  CAH.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  AVBDGT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  AVBDGT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  CTX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  CTX.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  CB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  CB.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  CI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  CI.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  CGJ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  COLTLTD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:49 PM - 	Quote  CMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  STGOBN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  CVSCRM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  CVSCRM.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  DRI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  DB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  DVN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  DVN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  DTC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  FNMA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  FNMA.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  FCH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  FKI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  FBG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  FHLMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:50 PM - 	Quote  FHLMC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  JAPTOB-GGL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  GMT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  EXPGRL-EXPFIN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  HIG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  HIG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  HAS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  HCPI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  HMA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  HUWHY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  ICICIB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  IKN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  IMPTOB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  ISYSLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  JNY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  JNY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  KINGFI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  LEH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  LTR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  LTR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  LPX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:51 PM - 	Quote  MBG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  MAR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  MAR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  MMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  MMC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  MAT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  MBI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  MET.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  MET.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  METFNL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  NYT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  XSTR-Can.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  NUE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  OKE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  ORIX.JPY.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  PACKAM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  PKI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  RSH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  RSH.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  TMSNRP-TRGL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  RYL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  AYLL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:52 PM - 	Quote  SBRY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  SLE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  SLE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  SCORS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  HEIANA-SCOT.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  SEE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  SFD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  SMIN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  SNE.JPY.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  SWREL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  TATELN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  TSCO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  TJX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  TOY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  UBS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  UBS.EUR.Subordinated.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  ULVR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  X.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  VFC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  NIECO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  WEN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  VERSIC-InsCo.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  ARMLL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:53 PM - 	Quote  EOP-EOPOpLP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  EOP-EOPOpLP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  ACE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  ACE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  GMACLL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  AIG-IntLeaseFin.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  AIG-IntLeaseFin.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  CITNAT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  TIIMN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  PPR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  SCANIA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  FINMEC.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  VLVY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  UNROSE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  COF-BNKNA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  COF-BNKNA.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  RUSSIA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  HYNMTR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:54 PM - 	Quote  A.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  ACCOR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  AET.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  AET.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  TRANE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  BCPN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  ESPSAN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  SANPAO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  MONTE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  BRAMI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  CLI-LP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  CNAFNL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  EMGLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  HNT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  FORTIS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  GS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  HANRUE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  OTE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  IGT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:55 PM - 	Quote  IPG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  K.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  EEP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  LIZ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  MGIC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  NESTLE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  NBD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  NSINO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  OMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  OMC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  OLDMUT.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  PHM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  PHM.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  PMI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:53:56 PM - 	Quote  RBK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
