
******************** RISK RUN START (11/21/2010 3:11:29 AM - ) ********************

11/21/2010 3:11:29 AM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 09-Feb-2010 Official -e
11/21/2010 3:11:43 AM - Script call: C:/Quantifi/9.4.1/bin/OptexImportIR.py C:/Quantifi/NightlyBatch/20100209/Next-Data\OptexCurves.20100209.CSV -e
11/21/2010 3:11:51 AM - 	Treating quote  GBPLIBOR.1 Days.Mid
11/21/2010 3:14:19 AM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:19 AM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  BADGR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:20 AM - 	Would update 219 and Create 0 PhoenixRefId Tags.
11/21/2010 3:14:20 AM - 	Would update 219 and Create 0 TRACS ID Tags.
11/21/2010 3:14:20 AM - 	Would update 219 and Create 0 Moodys ratings.
11/21/2010 3:14:20 AM - 	Would update 219 and Create 0 SnP ratings.
11/21/2010 3:14:20 AM - 	Committing Changes ...
11/21/2010 3:14:20 AM - 	... Changes Committed.
11/21/2010 3:14:20 AM - 	Mapping current REDs to current tickers
11/21/2010 3:14:20 AM - 	Quote  ABY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  BOW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:20 AM - 	Quote  CEM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  DCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  EQCHEM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  GM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  GLK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  LEA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  LYO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  TRB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  DPH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  FNMA.USD.Subordinated.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  LEH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  IQWCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  VC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  SSCC-SSCE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  LYO-America.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  GLTNR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  DRRA-OpCo.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  LANISL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  KAUPBN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  AES.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  AGU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  AKZO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  SVU-NEWAB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  SVU-NEWAB.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  RIOALC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  RIOALC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  AA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  AA.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  ALTEL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:21 AM - 	Quote  ALTEL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  HESS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  AEP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  AEP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  WYE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  WYE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  AMT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  AMGN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  AMGN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  AMKR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  APC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  APC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  T.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  BAPLC.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  BLL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  BACORP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  BACORP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:22 AM - 	Quote  ABX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BOL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BAX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BAX.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  JPM-BSCL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BEC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  VRZN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  VRZN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BILLO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BDK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BWA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BSX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BMY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BMY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:23 AM - 	Quote  BNI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  BNI.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  BR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  PGN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  PGN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  CWLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  CPB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  CPB.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  ITV-Carlton.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  CCL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  CCL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  CAT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  CAT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  CLS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  CTL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  CTL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:24 AM - 	Quote  CHK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  CVX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  CCU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  CCU.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  CLX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  CMS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  CCE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  CAINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  CSC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  CSC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  CAG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  CAG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  CEG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  CEG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  COOPER.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  GLW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:25 AM - 	Quote  COX-CommInc.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  CCI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  CSX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  CSX.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  CUM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  CYT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  DF.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  DE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  DE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  DELBB-America.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  STL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  DT.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  DDS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  DIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  DIS.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  D.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  D.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  DNY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:26 AM - 	Quote  DOW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  DOW.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  DHI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  KDSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  DD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  DD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  DUKECO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  DUKECO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  EMN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  EMN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  DISHN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  EDF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  ELTLX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  EDS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  LMETEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  M.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  M.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  FDC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  FE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:27 AM - 	Quote  FE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  FLEX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  FMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  F.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  FORTUM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  FO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  FPL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  DEXBB-FSAInc.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  GCI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  GIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  GIS.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  GPCLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  GR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  GR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  GT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  TELVIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  HAL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  HAL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  POL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  HET.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:28 AM - 	Quote  HCA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:29 AM - 	Quote  HCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:29 AM - 	Quote  HNZ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:29 AM - 	Quote  F-Hertz.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 3:14:29 AM - 	Quote  HPQ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
