
******************** RISK RUN START (11/20/2010 11:49:04 PM - ) ********************

11/20/2010 11:49:04 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 05-Jan-2010 Official -e
11/20/2010 11:49:15 PM - 	6703 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 6 Years
11/20/2010 11:51:24 PM - 	Quote  MWD-GroupInc.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  HNSN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  L.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  AOL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  AOL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  BAALTD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  ALBLTD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  NFB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  CENCOR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  CENCOR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  CNF.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  COLES.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  COLTEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:24 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  GLHLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  GMT-Financial.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  HCP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  ICICIB-ICICI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  IKN-IOSCap.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  FD-MAY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  FAL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  SCOR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  SCOTNB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  TECK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  UBML2.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  GMAC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  CITNAT-H+CB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:25 PM - 	Quote  UNIROD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  COF-Bank.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  COF-Bank.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  ASD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  BNN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  NFCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  RKY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  REI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  UDR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  UNM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  ELIAV.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  PILKIN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  BPLI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:26 PM - 	Quote  BPLI.EUR.Subordinated.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  COMPAU.EUR.Subordinated.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  DUK-CapLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  ARM-MeritorAuto.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  BLS-CapFund.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  BLS-CapFund.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  CNG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  CNG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  CE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  CE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  ATH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  ASD-AmStdInc.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  MWDP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  TXU-Engy.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  RAGAG-DEGUSA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  HRB-Financial.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:27 PM - 	Quote  BNCANT.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  SESGLX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  GM-ResCap.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  CVRD-CVRDIncoLtd.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VNESH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.1y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.2y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.3y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.4y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.5y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.6y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.7y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.8y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.9y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.10y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.1y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.2y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.3y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.4y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.5y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.6y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.7y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.8y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.9y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.10y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.2y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.3y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.4y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.5y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.6y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.7y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.8y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.9y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.10y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.2y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.3y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.4y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.5y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.6y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.7y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.8y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.9y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.10y.Mid  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  TXU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  KEL-YorkWatFin.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  LU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  CCMLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  CORUS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  DCX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  HGLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  SONERA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  EMI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  BPB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:28 PM - 	Quote  VNUGRP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  ARCEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  RENTKL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  TECFP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  AL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BACF.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BACF.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BACF.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BACF.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BACF.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BACF.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BACF.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BACF.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BACF.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BACF.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BACF.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BACF.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BACF.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  VZINC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  BLC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:51:29 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
