
******************** RISK RUN START (11/20/2010 10:32:56 PM - ) ********************

11/20/2010 10:32:56 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 22-Dec-2009 Official -e
11/20/2010 10:33:06 PM - 	6687 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 7 Years
11/20/2010 10:35:23 PM - 	Quote  ALYD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  ALTEL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  ALTEL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  HESS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  AEP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  AEP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  AMGN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  AMGN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  AMKR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  APC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  APC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  T.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  BAPLC.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  BLL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  BACORP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:23 PM - 	Quote  BACORP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BASFSE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BOL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BAX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BAX.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BMW.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  JPM-BSCL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BEC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  VRZN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  VRZN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BILLO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BDK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BWA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BSX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BATSLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:24 PM - 	Quote  BSY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  BNI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  BNI.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  BR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  PGN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  PGN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  CWLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  CPB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  CPB.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  NXY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  CAT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  CAT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  CLS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  CENTRI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  CTL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:25 PM - 	Quote  CTL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CVX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CCU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CCU.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CLX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CMS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CCE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CMCSA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CAINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CAG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CAG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CEG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CEG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  COOPER.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  GLW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  XTO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CSX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CSX.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:26 PM - 	Quote  CUM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  CYT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  DF.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  DE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  DE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  STL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  DIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  DIS.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  D.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  D.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  DNY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  DOW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  DOW.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  DHI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  KDSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  DD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  DD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  DUKECO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:27 PM - 	Quote  DUKECO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  EMN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  EMN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  DISHN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  EDF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  ELTLX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  EDS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  LMETEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  FDC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  FE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  FE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  FMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  F.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  FO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  FPL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  GCI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  GIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  GIS.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:28 PM - 	Quote  GPCLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  GR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  GR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  TELVIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  HAL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  HAL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  HET.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  HCA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  HCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  HNZ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  F-Hertz.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  LADBRK.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  HON.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  HON.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  HOV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  HSBC.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  AKZO-ICILD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  IP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  IP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  JCI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:29 PM - 	Quote  KBH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  KMB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  KMP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  KNIGHT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  MCLTHY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  MCLTHY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  KSS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  KR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  KR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  LEN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  LEN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  LTD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  LTD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  LMT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  LMT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  MAS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  MYG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  MCK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  MCK.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  MDC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  MRK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:30 PM - 	Quote  MER.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  NWL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  NWL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  NOC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  NOC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  OLN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  PCG-PacGas+Elec.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  PTV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  ECACN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  FCX-FMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  MO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  MO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  COP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  COP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  PXD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  POM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  PPG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  PG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  CMHLDG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:31 PM - 	Quote  RTN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  RTN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  CNP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  REP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  ROH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  ROH.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  ROLLS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  RPMINT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  R.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  SRE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  SRE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  TLIASS-SoneraFn.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  LUV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  LUV.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  S.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  S.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  SWK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  HOT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  TGT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  TGT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  TPSA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:32 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  TELECO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  TIN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  THC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  TOL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  TOL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  TAU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  RIG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  RIG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  YUM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  TYCL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  TSN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  TSN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  UNP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  UNP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  UIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  UHS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  MRO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  VW.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  WMT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  WMT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  WMI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  WPI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  WY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:33 PM - 	Quote  WY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  WHR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  WHR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  WMB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  XRX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  C.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  WFC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  WFC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  CIT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  CIT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  JPM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  MWD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  TSG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  TSG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  HEI-HANSN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  LMLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  SKS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  III.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  ADO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  ALL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  ALL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:34 PM - 	Quote  ABK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:35 PM - 	Quote  AMCOR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:35 PM - 	Quote  AXP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:35 PM - 	Quote  AXP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 10:35:35 PM - 	Quote  ABC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:35 PM - 	Quote  AOC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 10:35:35 PM - 	Quote  ARW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
