
******************** RISK RUN START (11/20/2010 11:33:50 PM - ) ********************

11/20/2010 11:33:50 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 01-Jan-2010 Official -e
11/20/2010 11:34:02 PM - Script call: C:/Quantifi/9.4.1/bin/OptexImportIR.py C:/Quantifi/NightlyBatch/20100101/Next-Data\OptexCurves.20100101.CSV -e
11/20/2010 11:34:08 PM - 	Invalid path C:/Quantifi/NightlyBatch/20100101/Next-Data\OptexCurves.20100101.CSV
11/20/2010 11:36:14 PM - 	Quote  FON.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VLO.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VATFAL-Treas.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  VIA.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  WB.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  HENKEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  ALZ.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:14 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AOL.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  ALLEAN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  SANTAN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  BNP-BqueParibas.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DB-FinBV.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  BSNSA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:36:15 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
