
******************** RISK RUN START (11/20/2010 8:56:34 PM - ) ********************

11/20/2010 8:56:34 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 03-Dec-2009 Official -e
11/20/2010 8:56:45 PM - 	6625 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 7 Years
11/20/2010 8:59:04 PM - 	Quote  HCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:04 PM - 	Quote  HNZ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:04 PM - 	Quote  F-Hertz.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:04 PM - 	Quote  HPQ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:04 PM - 	Quote  HPQ.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:04 PM - 	Quote  LADBRK.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:04 PM - 	Quote  HLT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:04 PM - 	Quote  HLT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:04 PM - 	Quote  HON.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:04 PM - 	Quote  HON.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:04 PM - 	Quote  HOV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:04 PM - 	Quote  HSBC.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:04 PM - 	Quote  IBM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:04 PM - 	Quote  IBM.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  AKZO-ICILD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  MOS-GlobHold.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  IR-NJ.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  IP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  IP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  JCI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  KBH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  KMB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  KMP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  KNIGHT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  MCLTHY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  MCLTHY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  KSS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  AHOLD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  PHG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  KPN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  KR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  KR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  LEN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  LEN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:05 PM - 	Quote  LTD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  LTD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  LMT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  LMT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MOET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MAS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MYG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MCD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MCD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MCK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MCK.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MDC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MRK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MER.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MESSA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MGG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MOT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  MOT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  NGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  IPRLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  NAV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  NWL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  NWL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:06 PM - 	Quote  JWN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  JWN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  NSC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  NSC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  NOC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  NOC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  NCX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  OLN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  OI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  PCG-PacGas+Elec.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  PTV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  ECACN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  PKD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  PSON.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  FCX-FMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  MO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  MO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  COP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  COP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  PXD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  POM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  PPG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  PDE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:07 PM - 	Quote  PG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  CMHLDG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  RTN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  RTN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  CNP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  RENAUL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  REP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  RHA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  ROH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  ROH.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  ROLLS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  RPMINT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  R.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  SWY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  SWY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  ATTINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  ATTINC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  SRE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  SRE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  SJRCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  SHW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  SIEM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  SOCGEN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  SOCGEN.EUR.Subordinated.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:08 PM - 	Quote  TLIASS-SoneraFn.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  LUV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  LUV.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  S.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  S.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  SWK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  HOT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  STORA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  GDFS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  SUNW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  TGT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  TGT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  TELDAN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  TELENZ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  TELEFO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  TPSA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  TELNOR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  TLIASS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  TELECO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  TIN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  THC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  TOL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  TOL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  TAU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  RIG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  RIG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:09 PM - 	Quote  YUM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  TYCL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  TSN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  TSN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  UK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  UNP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  UNP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  UIS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  UHS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  UPMKYM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  IACI-IntAcq.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  MRO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  VLOC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  VLOC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  CBSCOR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  CBSCOR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  VIVNDI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  VOD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  VW.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  WMT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  WMT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  WMI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  WPI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:10 PM - 	Quote  WY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  WY.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  WHR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  WHR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  WMB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  XRX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  C.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  WFC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  WFC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  CIT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  CIT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  JPM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  MWD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  SCACAP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  TSG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  TSG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  EMIG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  HEI-HANSN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  TKAGR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  CONTI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  LINDE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  GPS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  GPS.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:11 PM - 	Quote  LMLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  SKS.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  JCP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  III.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  ADO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  ALL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  ALL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  ABK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  AMCOR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  TW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  TW.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  AXP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  AXP.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  AIG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  AIG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  ABC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  AOC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  ARW.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:12 PM - 	Quote  ARW.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  ATCOA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  AZO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  AZO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  AVB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  AVT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  AXAF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  BAALD-AIR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  ABHLTD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  BPBL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  BC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  CDBRYH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  COF.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  CAH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  CAH.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  AVBDGT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  AVBDGT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:13 PM - 	Quote  CTX.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  CTX.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  CB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  CB.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  CI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  CI.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  CONWAY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  CGJ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  COLTLTD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  CMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  CMZB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  CSGAG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  CVSCRM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  CVSCRM.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  DRI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  DVN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  DVN.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  DSGI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:14 PM - 	Quote  DTC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:15 PM - 	Quote  ENEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:15 PM - 	Quote  FNMA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:15 PM - 	Quote  FNMA.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:15 PM - 	Quote  FCH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:15 PM - 	Quote  FKI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 8:59:15 PM - 	Quote  FBG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:15 PM - 	Quote  FHLMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 8:59:15 PM - 	Quote  FHLMC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:15 PM - 	Quote  FUJITS.JPY.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 8:59:15 PM - 	Quote  JAPTOB-GGL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
